,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
4636,0.09,0.98,6,271,4,0,1,0,sales,low
4637,0.44,0.63,3,193,3,0,0,0,technical,high
4638,0.17,0.85,3,168,4,0,0,0,IT,low
4639,0.41,0.63,2,145,2,0,0,0,product_mng,low
4640,0.84,0.99,4,267,5,0,1,0,product_mng,low
4641,0.85,0.88,3,235,2,0,0,0,technical,medium
4642,0.58,0.65,4,248,4,0,0,0,marketing,high
4643,0.83,0.49,4,218,2,0,0,0,technical,low
4644,0.23,0.4,6,110,4,1,0,0,marketing,low
4645,0.58,0.75,4,186,2,0,0,0,product_mng,low
4646,0.2,0.48,4,156,4,1,0,0,sales,medium
4647,0.32,0.42,2,99,4,0,0,0,technical,low
4648,0.9,0.88,4,205,2,0,0,0,sales,low
4649,0.86,0.59,4,165,3,0,0,0,sales,medium
4650,0.93,0.51,4,110,3,0,0,0,product_mng,low
4651,0.76,0.71,3,205,2,0,0,0,support,medium
4652,0.37,0.5,2,141,3,0,1,0,sales,low
4653,0.87,0.56,4,121,2,0,0,1,technical,medium
4654,0.61,0.62,3,191,3,0,0,0,technical,low
4655,0.77,0.87,3,275,4,1,0,0,support,medium
4656,0.79,0.93,5,169,3,0,0,0,RandD,medium
4657,0.09,0.88,7,265,4,0,1,0,sales,medium
4658,0.44,0.67,3,113,2,0,0,0,support,low
4659,0.73,0.99,5,262,5,0,1,0,product_mng,medium
4660,0.77,0.76,6,263,6,0,0,0,sales,low
4661,0.68,0.66,3,238,2,0,0,0,management,medium
4662,0.52,0.92,3,150,2,1,0,0,technical,medium
4663,0.24,0.5,4,209,3,0,0,0,sales,medium
4664,0.55,0.58,3,254,2,0,0,0,management,high
4665,0.73,0.59,4,214,5,0,0,0,hr,medium
4666,0.61,0.96,3,247,3,0,0,0,support,low
4667,0.37,0.52,2,157,3,0,1,0,sales,low
4668,0.76,0.77,4,169,10,0,0,0,management,medium
4669,0.53,0.47,6,106,6,0,0,0,management,high
4670,0.62,0.36,2,137,4,1,0,0,marketing,medium
4671,0.9,0.84,2,199,3,0,0,0,sales,low
4672,0.95,0.96,3,250,3,0,0,0,hr,medium
4673,0.76,0.81,3,175,3,0,0,0,RandD,medium
4674,0.85,0.54,3,185,10,0,0,1,management,high
4675,0.7,0.78,4,254,4,0,0,0,sales,low
4676,0.77,0.85,5,276,5,0,1,0,support,medium
4677,0.46,0.49,2,138,3,0,1,0,support,low
4678,0.88,0.63,3,273,3,1,0,0,RandD,low
4679,0.4,0.46,2,109,3,0,0,0,IT,low
4680,0.1,0.86,6,309,4,0,1,0,sales,medium
4681,0.56,0.83,5,275,2,0,0,0,sales,medium
4682,0.99,0.57,3,189,4,1,0,0,sales,medium
4683,0.1,0.84,6,283,4,1,1,0,technical,low
4684,0.61,0.49,3,275,2,0,0,0,product_mng,low
4685,0.47,0.79,3,284,10,0,0,0,sales,low
4686,0.57,0.75,4,249,10,0,0,0,product_mng,medium
4687,0.96,0.59,3,229,3,0,0,0,hr,low
4688,0.56,0.66,5,155,2,0,0,0,sales,medium
4689,0.54,0.52,4,173,2,0,0,0,marketing,medium
4690,0.78,0.8,3,135,7,0,0,0,sales,medium
4691,0.86,0.92,3,260,2,0,0,0,sales,low
4692,0.72,0.64,3,231,2,0,0,0,accounting,medium
4693,0.57,0.61,2,189,2,1,0,0,technical,high
4694,0.6,0.8,4,253,2,0,0,0,technical,low
4695,0.41,0.96,6,171,5,1,0,0,support,medium
4696,0.53,0.66,3,109,2,0,0,0,RandD,medium
4697,0.99,0.73,4,240,4,0,0,0,accounting,low
4698,0.91,0.68,4,178,3,1,0,0,sales,medium
4699,0.6,0.98,4,195,3,0,0,0,support,medium
4700,0.46,0.57,2,145,3,0,1,0,sales,low
4701,0.79,0.54,6,190,4,0,0,0,management,low
4702,0.77,0.91,5,236,5,0,1,0,marketing,medium
4703,0.58,0.72,4,170,2,0,0,0,sales,medium
4704,0.65,0.69,6,131,5,0,0,0,IT,medium
4705,0.54,0.91,2,156,3,0,0,0,sales,low
4706,0.42,0.96,6,173,3,0,0,0,sales,medium
4707,0.61,0.82,4,184,8,0,0,0,IT,low
4708,0.76,0.75,4,193,4,0,0,0,IT,low
4709,0.88,0.91,3,157,2,0,0,0,technical,medium
4710,0.38,0.49,2,135,3,0,1,0,accounting,low
4711,0.73,0.6,4,222,3,0,0,0,technical,medium
4712,0.82,0.65,4,148,3,0,0,0,sales,high
4713,0.93,0.76,4,207,2,0,0,0,technical,medium
4714,0.52,0.55,5,192,3,0,0,0,support,medium
4715,0.09,0.86,6,279,4,0,1,0,sales,low
4716,0.84,0.98,5,270,5,0,1,0,sales,low
4717,0.88,0.58,4,147,4,0,0,0,support,medium
4718,0.85,0.87,4,273,5,0,1,0,RandD,medium
4719,0.64,1.0,4,201,2,0,0,0,sales,medium
4720,0.61,0.96,3,214,2,0,0,0,IT,medium
4721,0.87,0.94,4,274,5,0,1,0,IT,low
4722,0.66,0.89,4,169,4,0,0,0,support,low
4723,0.22,0.65,5,174,5,1,0,0,RandD,medium
4724,0.38,0.57,2,140,3,0,1,0,sales,low
4725,0.37,0.46,2,149,3,0,1,0,IT,low
4726,0.44,0.46,2,157,3,0,1,0,sales,medium
4727,0.11,0.85,7,302,4,0,1,0,sales,low
4728,0.96,0.53,3,166,3,0,0,0,marketing,low
4729,0.97,0.89,4,208,2,1,0,0,technical,low
4730,0.79,0.57,3,250,3,0,0,0,sales,low
4731,0.68,0.85,3,209,2,0,0,0,management,medium
4732,0.53,0.71,3,125,2,1,0,0,sales,low
4733,0.43,0.53,2,148,3,0,1,0,sales,medium
4734,0.36,0.48,2,156,3,0,1,0,accounting,high
4735,0.13,0.49,6,227,4,0,0,0,technical,medium
4736,0.67,0.55,3,137,3,0,0,0,hr,medium
4737,0.43,0.5,2,135,3,0,1,0,product_mng,medium
4738,0.38,0.49,2,151,3,0,1,0,technical,low
4739,0.79,0.48,5,200,3,0,0,0,sales,low
4740,0.75,0.56,5,231,2,0,0,0,RandD,low
4741,0.91,0.56,4,241,2,0,0,0,IT,low
4742,0.81,0.93,5,265,6,0,1,0,technical,low
4743,0.78,0.91,3,177,2,0,0,0,sales,high
4744,0.46,0.49,5,286,5,0,0,0,product_mng,low
4745,0.94,0.51,5,142,2,0,0,0,technical,low
4746,0.09,0.91,6,243,4,0,1,0,product_mng,high
4747,0.92,0.89,3,220,2,0,0,0,technical,low
4748,0.87,0.57,2,181,6,0,0,0,RandD,medium
4749,0.49,0.49,2,245,3,0,0,0,product_mng,low
4750,0.61,0.89,3,201,2,0,0,0,technical,low
4751,0.8,0.63,5,180,5,0,1,0,support,medium
4752,0.39,0.5,2,136,3,0,1,0,management,low
4753,0.85,0.79,4,138,2,0,0,0,technical,medium
4754,0.41,0.49,2,130,3,0,1,0,marketing,low
4755,0.71,0.9,3,262,2,1,0,0,product_mng,low
4756,0.7,0.62,3,110,3,0,0,0,product_mng,low
4757,0.8,0.86,3,203,3,0,0,0,support,medium
4758,0.45,0.46,2,153,3,0,1,0,management,low
4759,0.96,0.66,3,155,2,0,0,0,sales,low
4760,0.49,0.52,3,156,2,0,0,0,sales,low
4761,0.69,0.8,5,215,3,0,0,0,sales,low
4762,0.91,1.0,5,251,6,0,1,0,sales,low
4763,0.39,0.57,2,145,3,0,1,0,accounting,medium
4764,0.96,0.55,4,234,4,0,0,0,RandD,medium
4765,0.87,0.54,4,162,2,0,0,0,sales,low
4766,0.51,0.96,4,204,3,1,0,0,sales,medium
4767,0.65,0.89,5,223,3,1,0,0,accounting,medium
4768,0.91,0.76,3,197,3,0,0,0,technical,medium
4769,0.46,0.87,5,254,5,1,0,0,sales,low
4770,0.66,0.57,3,161,2,1,0,0,RandD,medium
4771,0.63,0.65,3,190,10,0,0,0,sales,medium
4772,0.57,0.72,4,214,2,1,0,0,sales,low
4773,0.65,0.64,3,223,4,0,0,0,sales,low
4774,0.92,0.94,5,307,5,0,1,0,IT,low
4775,0.69,0.97,4,233,3,0,0,0,IT,low
4776,0.17,0.66,6,174,3,0,0,0,sales,medium
4777,0.77,0.78,4,212,3,0,0,0,product_mng,low
4778,0.81,0.85,3,263,3,1,0,0,IT,low
4779,0.62,0.52,5,256,4,0,0,0,product_mng,medium
4780,0.14,0.79,5,271,4,0,0,0,management,high
4781,0.39,0.58,3,152,3,1,0,0,accounting,low
4782,0.83,0.77,3,260,2,0,0,0,sales,medium
4783,0.1,0.8,7,292,5,0,1,0,IT,low
4784,0.4,0.52,2,136,3,0,1,0,sales,medium
4785,0.78,0.78,4,260,5,0,1,0,RandD,low
4786,0.49,0.77,4,218,2,0,0,0,technical,low
4787,0.64,0.49,3,241,3,0,0,0,hr,medium
4788,0.93,0.59,3,273,2,1,0,0,sales,medium
4789,0.65,0.83,4,251,2,0,0,0,technical,medium
4790,0.58,0.71,3,230,3,1,0,0,sales,medium
4791,0.1,0.8,6,248,4,0,1,0,technical,low
4792,0.48,0.86,5,246,3,0,0,0,technical,low
4793,0.8,0.8,4,252,6,0,0,0,hr,medium
4794,0.74,0.85,4,105,5,0,0,0,sales,high
4795,0.79,0.76,3,160,3,0,0,0,sales,low
4796,0.7,0.63,3,157,2,0,0,0,RandD,medium
4797,0.67,0.78,3,235,3,0,0,0,support,low
4798,0.88,0.71,3,184,3,0,0,0,technical,low
4799,0.95,0.96,3,220,3,0,0,0,RandD,low
4800,0.9,0.57,4,185,3,1,0,0,technical,medium
4801,0.37,0.51,2,154,3,1,1,0,sales,low
4802,0.15,0.89,3,219,6,0,0,0,marketing,low
4803,0.9,0.55,3,195,3,0,0,0,IT,medium
4804,0.88,0.66,4,275,3,0,0,0,sales,medium
4805,0.94,0.57,4,251,2,1,0,0,sales,medium
4806,0.66,0.78,4,256,3,0,0,0,accounting,low
4807,0.65,0.4,5,125,4,0,0,0,sales,low
4808,0.68,0.48,5,113,2,0,0,0,marketing,low
4809,0.37,0.57,2,130,3,0,1,0,sales,low
4810,1.0,0.6,4,261,3,0,0,0,technical,low
4811,0.62,0.95,4,132,3,0,0,0,RandD,medium
4812,0.84,0.79,4,157,4,0,0,0,technical,low
4813,0.57,0.69,4,255,3,0,0,0,hr,medium
4814,0.42,0.49,2,152,3,0,1,0,support,low
4815,0.24,0.81,6,263,7,0,0,0,management,high
4816,0.6,0.98,4,146,10,0,0,0,technical,low
4817,0.71,1.0,3,181,4,0,0,0,technical,medium
4818,0.58,0.83,4,207,3,0,0,0,sales,low
4819,0.78,1.0,5,236,5,0,1,0,sales,medium
4820,0.91,0.99,3,188,3,1,0,0,support,medium
4821,0.76,0.98,2,111,2,0,0,0,IT,low
4822,0.8,0.55,4,269,3,0,0,0,sales,high
4823,0.96,0.7,5,184,2,1,0,0,product_mng,medium
4824,0.61,0.78,3,238,2,0,0,0,support,medium
4825,0.1,0.83,6,271,4,0,1,0,technical,medium
4826,0.62,0.58,3,192,2,0,0,0,IT,low
4827,0.11,0.91,7,287,4,0,1,0,sales,low
4828,0.37,0.51,2,127,3,0,1,0,sales,medium
4829,0.87,0.91,4,228,5,0,1,0,sales,low
4830,0.58,0.91,4,173,4,0,0,0,sales,low
4831,0.31,0.59,3,176,3,0,0,0,technical,medium
4832,0.52,0.96,4,171,2,0,0,0,sales,medium
4833,0.49,0.63,4,213,3,0,0,0,support,medium
4834,0.72,0.82,4,231,3,0,0,0,IT,low
4835,0.44,0.63,3,162,2,0,0,0,RandD,low
4836,0.77,0.91,4,161,3,0,0,0,marketing,low
4837,0.6,0.92,4,164,4,0,0,0,sales,medium
4838,0.53,0.64,5,281,4,0,0,0,sales,high
4839,0.12,0.7,5,277,3,0,0,0,support,medium
4840,0.85,0.58,4,186,7,0,0,0,sales,medium
4841,0.83,0.98,5,187,4,0,0,0,hr,medium
4842,0.96,0.55,3,164,3,0,0,0,sales,medium
4843,0.77,0.66,3,147,2,0,0,0,sales,medium
4844,0.38,0.52,2,128,3,0,1,0,sales,medium
4845,0.11,0.79,6,247,4,0,1,0,RandD,medium
4846,0.74,0.51,5,198,3,0,0,0,hr,low
4847,0.91,0.99,5,254,5,0,1,0,technical,medium
4848,0.59,0.98,3,155,3,0,0,0,support,medium
4849,0.75,0.99,5,254,5,0,1,0,sales,low
4850,0.72,1.0,5,234,5,0,1,0,marketing,low
4851,0.53,0.8,2,225,7,1,0,1,management,high
4852,0.81,0.51,3,247,2,0,0,0,support,medium
4853,0.53,0.87,5,158,3,0,0,0,sales,medium
4854,0.79,1.0,4,229,5,1,1,0,management,medium
4855,0.4,0.59,3,207,6,0,0,0,sales,high
4856,0.63,0.96,3,144,2,0,0,0,technical,medium
4857,0.19,0.58,4,173,5,0,0,0,accounting,medium
4858,0.56,0.85,3,225,3,0,0,0,IT,high
4859,0.39,0.48,2,160,3,0,1,0,sales,low
4860,0.38,0.53,2,157,3,0,1,0,sales,low
4861,0.16,0.76,5,192,3,0,0,0,technical,medium
4862,0.89,0.57,3,252,2,0,0,0,support,medium
4863,0.78,0.72,3,255,4,1,0,0,management,low
4864,0.2,0.5,6,282,6,1,0,0,technical,low
4865,0.56,0.63,4,204,4,0,0,0,marketing,medium
4866,0.7,0.85,4,142,2,0,0,0,support,low
4867,0.52,0.66,4,139,3,0,0,0,sales,low
4868,1.0,0.95,3,193,6,0,0,0,sales,low
4869,0.57,0.93,2,204,10,0,0,0,accounting,low
4870,0.15,0.7,4,220,4,0,0,0,hr,low
4871,0.86,0.77,3,152,3,0,0,1,hr,low
4872,0.47,0.79,3,284,10,0,0,0,sales,low
4873,0.66,0.99,3,228,2,0,0,0,technical,low
4874,0.56,0.66,4,264,3,0,0,0,sales,low
4875,0.96,0.66,3,230,3,0,0,0,technical,low
4876,1.0,0.61,4,198,2,0,0,0,management,low
4877,0.48,0.71,2,162,3,1,0,0,sales,high
4878,0.98,0.59,4,149,2,0,0,0,hr,medium
4879,0.89,1.0,5,246,5,0,1,0,sales,low
4880,0.96,0.83,4,132,6,0,0,0,technical,high
4881,0.64,0.75,3,169,3,0,0,0,IT,low
4882,0.72,0.88,2,247,3,0,0,0,technical,medium
4883,0.8,0.82,3,218,3,0,0,0,sales,low
4884,0.29,0.37,6,187,10,1,0,0,sales,high
4885,0.79,0.65,5,228,3,0,0,1,technical,medium
4886,0.43,0.54,2,153,3,0,1,0,product_mng,medium
4887,0.95,0.51,3,224,4,0,0,0,support,medium
4888,0.64,0.49,5,188,2,0,0,0,IT,low
4889,0.86,0.65,5,166,3,0,0,0,sales,medium
4890,0.36,0.59,2,198,2,0,0,1,RandD,medium
4891,0.63,0.82,5,268,3,0,0,0,hr,high
4892,0.55,0.72,4,273,3,0,0,0,technical,low
4893,0.9,0.58,3,244,8,0,0,0,sales,low
4894,0.52,0.88,3,179,2,1,0,0,support,low
4895,0.82,0.87,4,239,5,0,1,0,sales,low
4896,0.49,0.86,5,235,5,0,0,0,technical,low
4897,0.82,0.97,5,263,5,0,1,0,technical,medium
4898,0.9,0.98,5,245,5,0,1,0,IT,low
4899,0.66,0.59,5,262,2,0,0,0,technical,medium
4900,0.52,0.96,3,271,3,1,0,0,technical,medium
4901,0.11,0.98,6,250,4,0,1,0,sales,medium
4902,0.4,0.45,2,142,3,0,1,0,technical,low
4903,0.11,0.85,6,261,4,0,1,0,support,low
4904,0.66,0.74,4,270,2,1,0,0,sales,low
4905,0.5,0.48,3,163,4,0,0,0,accounting,low
4906,0.57,0.98,3,214,2,0,0,0,technical,medium
4907,0.86,0.95,4,149,3,0,0,1,sales,medium
4908,0.09,0.85,6,297,4,0,1,0,hr,medium
4909,0.57,0.64,3,188,3,0,0,0,management,medium
4910,0.64,0.38,5,122,4,0,0,0,sales,low
4911,0.51,0.52,3,188,3,0,0,0,technical,high
4912,0.5,0.64,3,257,2,1,0,0,accounting,high
4913,0.45,0.45,2,132,3,0,1,0,marketing,low
4914,0.55,0.88,4,252,3,0,0,0,management,low
4915,0.42,0.91,3,209,2,0,0,0,technical,low
4916,0.39,0.48,2,151,3,0,1,0,support,low
4917,0.38,0.6,4,190,2,0,0,0,technical,low
4918,0.74,0.64,3,136,2,0,0,0,IT,medium
4919,0.77,0.91,4,161,3,0,0,0,marketing,low
4920,0.59,0.77,3,272,8,0,0,0,management,high
4921,0.81,0.89,4,166,2,1,0,0,sales,low
4922,0.81,0.95,3,212,3,0,0,0,technical,medium
4923,0.3,0.51,2,178,3,0,0,0,sales,low
4924,0.79,0.7,3,195,2,0,0,0,product_mng,low
4925,0.79,0.71,3,202,3,0,0,0,product_mng,medium
4926,0.11,0.82,6,270,4,0,1,0,product_mng,low
4927,0.96,0.85,4,247,3,0,0,0,sales,high
4928,0.88,0.88,4,222,3,1,0,1,sales,medium
4929,0.75,0.96,5,190,3,0,0,0,sales,medium
4930,0.66,0.85,5,271,4,0,0,0,product_mng,low
4931,0.54,0.95,3,221,3,0,0,0,support,medium
4932,0.09,0.87,6,266,4,0,1,0,support,medium
4933,0.4,0.46,2,127,3,0,1,0,technical,low
4934,0.73,0.91,3,238,2,0,0,0,technical,medium
4935,0.11,0.74,6,290,5,0,1,0,technical,medium
4936,0.45,0.48,2,158,3,0,1,0,technical,low
4937,0.96,0.42,6,101,4,0,0,0,technical,medium
4938,0.52,0.37,2,118,2,0,0,0,product_mng,high
4939,0.45,0.55,2,151,3,0,1,0,IT,medium
4940,0.56,0.41,5,152,3,0,0,0,sales,medium
4941,0.85,0.79,3,157,4,0,0,0,support,medium
4942,0.92,0.54,5,203,3,0,0,0,IT,medium
4943,0.51,0.98,4,269,3,0,0,0,accounting,low
4944,0.9,0.55,3,259,10,1,0,1,management,high
4945,0.5,0.73,3,154,10,0,0,0,IT,medium
4946,0.81,0.98,5,245,5,0,1,0,IT,low
4947,0.76,0.71,4,156,3,0,0,0,sales,low
4948,0.49,0.65,3,168,4,0,0,0,technical,medium
4949,0.46,0.49,3,213,3,0,0,0,accounting,low
4950,0.64,0.95,3,154,4,0,0,0,technical,high
4951,0.72,0.5,4,245,3,0,0,0,support,medium
4952,0.45,0.5,2,150,3,0,1,0,support,low
4953,0.53,0.56,4,281,6,0,1,0,hr,medium
4954,0.85,0.99,5,176,4,0,0,0,product_mng,low
4955,0.51,0.39,3,149,3,0,0,0,marketing,low
4956,0.92,0.51,5,214,3,0,0,0,hr,low
4957,0.81,0.74,2,228,3,0,0,0,management,high
4958,0.95,0.49,4,229,3,0,0,0,product_mng,medium
4959,0.1,0.96,6,310,5,0,1,0,support,low
4960,0.61,0.61,4,246,2,0,0,0,accounting,low
4961,0.79,0.62,5,167,3,0,0,0,sales,low
4962,0.55,0.93,5,196,3,0,0,0,IT,medium
4963,0.85,0.55,4,158,5,0,0,0,technical,medium
4964,0.3,0.44,3,129,2,0,0,0,technical,medium
4965,0.1,0.82,6,266,4,0,1,0,IT,low
4966,0.32,0.87,2,197,2,1,0,0,technical,medium
4967,0.4,0.46,2,143,3,0,1,0,technical,high
4968,0.93,0.59,5,158,3,0,0,0,sales,low
4969,0.84,0.45,3,263,2,0,0,0,RandD,low
4970,0.63,0.98,4,228,3,0,0,0,marketing,medium
4971,0.6,0.81,3,226,2,0,0,0,sales,medium
4972,0.68,0.79,4,184,3,0,0,0,marketing,low
4973,0.57,0.78,3,162,2,0,0,0,sales,low
4974,0.43,0.52,2,154,3,1,1,0,product_mng,medium
4975,0.43,0.5,2,137,3,0,1,0,support,medium
4976,0.77,0.51,2,254,5,0,0,0,accounting,medium
4977,0.53,0.92,4,223,3,1,0,0,technical,low
4978,0.09,0.94,6,257,4,0,1,0,sales,low
4979,0.9,0.98,5,243,6,0,1,0,marketing,low
4980,0.49,0.61,4,232,3,1,0,0,technical,medium
4981,0.89,0.63,4,270,3,1,0,0,sales,medium
4982,0.99,0.69,3,190,3,0,0,0,support,medium
4983,0.66,0.67,3,199,2,0,0,0,technical,low
4984,0.5,0.91,3,240,3,0,0,0,sales,low
4985,0.84,0.58,4,208,3,0,0,0,accounting,medium
4986,0.89,0.73,3,274,2,0,0,0,sales,medium
4987,0.11,0.83,6,244,4,0,1,0,accounting,low
4988,0.84,0.86,3,199,3,0,0,0,IT,medium
4989,0.75,0.9,5,256,5,0,1,0,support,low
4990,0.45,0.53,2,129,3,0,1,0,technical,high
4991,0.44,0.57,5,183,2,1,0,0,sales,low
4992,0.81,0.69,5,109,2,0,0,0,IT,high
4993,0.43,0.51,2,123,3,0,0,0,technical,medium
4994,0.45,0.57,2,134,3,0,1,0,sales,low
4995,0.62,0.63,2,123,2,0,0,0,sales,medium
4996,0.84,0.93,4,251,5,0,1,0,technical,medium
4997,0.89,0.5,4,147,2,0,0,0,technical,medium
4998,0.6,0.92,2,258,5,0,1,0,sales,low
4999,0.78,0.6,4,206,3,0,0,0,sales,medium
5000,0.24,0.62,5,199,4,0,0,0,sales,low
5001,0.52,0.49,4,98,3,0,0,0,support,medium
5002,0.58,0.57,5,205,2,0,0,0,marketing,high
5003,0.52,0.83,4,180,2,0,0,0,support,medium
5004,0.9,0.77,5,163,3,0,0,0,marketing,medium
5005,0.9,0.89,5,249,3,1,0,0,IT,low
5006,0.66,0.65,3,196,3,1,0,0,technical,low
5007,0.7,0.49,4,173,3,0,0,0,sales,medium
5008,0.52,0.62,3,160,2,0,0,0,hr,medium
5009,0.75,0.73,3,225,4,0,0,0,support,low
5010,0.62,0.71,3,255,2,0,0,0,technical,medium
5011,0.75,0.81,3,214,3,0,0,0,IT,low
5012,0.71,0.91,3,261,3,0,0,0,sales,low
5013,0.32,0.5,2,143,3,0,0,0,technical,high
5014,0.68,0.85,3,243,4,0,0,0,technical,medium
5015,0.84,0.53,3,210,4,1,0,0,marketing,medium
5016,0.42,0.85,3,150,3,0,0,0,sales,low
5017,0.29,0.85,2,248,6,1,0,0,support,low
5018,0.4,0.56,2,137,3,0,1,0,accounting,medium
5019,0.5,0.77,3,265,3,0,0,0,IT,medium
5020,0.73,0.55,3,206,4,0,0,0,accounting,low
5021,0.16,0.87,3,99,5,1,0,0,IT,medium
5022,0.37,0.52,2,158,3,0,1,0,support,low
5023,0.11,0.94,7,244,4,0,1,0,management,medium
5024,0.81,0.9,4,226,5,0,1,0,product_mng,medium
5025,0.57,0.95,4,176,3,0,0,0,technical,high
5026,0.92,0.69,3,139,2,0,0,0,accounting,low
5027,0.76,0.77,5,234,3,0,0,0,support,low
5028,0.91,0.5,3,276,4,0,0,0,support,low
5029,1.0,0.58,4,229,2,1,0,0,technical,medium
5030,0.55,0.81,5,251,3,0,0,0,IT,low
5031,0.71,0.87,4,238,3,0,0,0,sales,low
5032,0.4,0.55,2,155,3,0,1,0,sales,low
5033,0.64,0.91,3,165,3,1,0,0,support,low
5034,0.86,0.83,4,270,5,0,1,0,marketing,medium
5035,0.37,0.72,3,183,2,0,0,0,sales,low
5036,0.36,0.49,2,147,3,0,1,0,marketing,low
5037,0.79,0.92,4,208,2,1,0,0,marketing,low
5038,0.77,0.48,3,204,6,0,0,0,sales,high
5039,0.15,0.75,3,259,8,1,0,0,marketing,high
5040,0.82,0.55,3,217,4,1,0,0,technical,medium
5041,0.61,0.53,4,266,3,0,0,0,accounting,medium
5042,0.41,0.56,2,154,3,0,1,1,support,medium
5043,0.18,0.75,3,250,3,0,0,0,technical,medium
5044,0.9,0.82,4,136,3,0,0,0,product_mng,low
5045,0.6,0.59,4,201,3,0,0,0,sales,medium
5046,0.27,0.42,6,173,7,0,0,0,sales,medium
5047,0.52,0.92,3,268,3,0,0,0,sales,low
5048,0.87,0.83,4,265,6,0,1,0,sales,low
5049,0.09,0.8,6,298,4,0,1,0,support,medium
5050,0.83,0.67,3,175,3,0,0,0,product_mng,medium
5051,0.6,0.97,4,219,4,1,0,0,hr,low
5052,0.9,0.72,5,237,2,0,0,0,accounting,low
5053,0.59,0.39,5,200,4,0,0,0,product_mng,medium
5054,0.54,0.43,3,192,2,0,0,0,support,low
5055,0.42,0.67,2,115,3,0,0,0,sales,high
5056,0.53,0.85,2,164,5,0,1,0,support,low
5057,0.6,0.48,4,219,4,1,0,0,sales,medium
5058,0.5,0.71,5,210,5,0,0,0,technical,medium
5059,0.44,0.56,2,158,3,0,1,0,accounting,medium
5060,0.7,0.86,3,141,2,1,0,0,sales,medium
5061,0.96,0.71,3,205,8,1,0,0,management,medium
5062,0.76,0.6,5,279,2,0,0,0,sales,medium
5063,0.62,0.77,3,204,4,0,0,0,sales,high
5064,0.4,0.52,2,155,3,0,1,0,marketing,low
5065,0.95,0.52,3,183,2,1,0,0,sales,low
5066,0.79,0.75,4,259,3,0,0,0,sales,medium
5067,0.83,0.53,3,232,3,1,0,0,product_mng,low
5068,0.97,0.82,4,176,2,0,0,0,sales,low
5069,0.74,0.77,3,211,3,0,0,0,management,high
5070,0.42,0.96,3,270,6,0,0,0,support,low
5071,0.83,0.92,5,267,6,0,1,0,support,low
5072,0.09,0.77,6,282,5,0,1,0,sales,medium
5073,0.61,0.74,2,143,6,0,0,0,sales,medium
5074,0.95,0.95,4,204,3,1,0,0,marketing,low
5075,0.4,0.47,5,173,5,0,0,0,technical,medium
5076,0.46,0.62,6,213,3,0,1,0,support,low
5077,0.64,0.89,4,146,3,0,0,0,technical,low
5078,0.73,0.59,6,121,5,0,0,0,sales,low
5079,0.76,0.71,6,168,2,0,0,0,technical,high
5080,0.92,0.82,4,207,4,0,0,0,sales,low
5081,0.57,0.66,3,268,3,0,0,0,sales,low
5082,0.89,0.96,4,219,6,0,1,0,product_mng,medium
5083,0.65,0.37,3,170,6,0,0,0,IT,low
5084,0.56,0.75,2,264,2,0,0,0,technical,low
5085,0.98,0.78,4,155,3,1,0,0,technical,low
5086,0.56,0.66,3,212,2,0,0,0,technical,medium
5087,0.13,0.76,5,219,4,0,0,0,technical,low
5088,0.96,0.95,4,265,2,0,0,0,sales,low
5089,0.11,0.85,7,275,4,0,1,0,support,medium
5090,0.85,0.52,4,174,2,0,0,0,technical,low
5091,0.38,0.5,2,153,3,0,1,0,support,low
5092,0.63,0.98,4,265,3,0,0,0,sales,low
5093,0.89,0.99,4,274,4,0,0,0,technical,low
5094,0.51,0.52,3,164,3,0,0,0,support,low
5095,0.51,0.79,5,222,2,0,0,0,technical,low
5096,0.56,0.44,2,130,3,0,0,0,support,low
5097,0.43,0.46,2,157,3,0,1,0,product_mng,medium
5098,0.68,0.9,2,133,4,0,0,0,RandD,low
5099,0.45,0.58,3,200,2,0,0,0,RandD,medium
5100,0.39,0.54,2,158,3,0,1,0,support,low
5101,0.34,0.67,4,141,2,0,1,0,sales,low
5102,0.58,0.6,4,222,3,0,0,0,technical,medium
5103,0.92,0.85,3,207,2,0,0,0,support,low
5104,0.77,0.65,4,164,2,0,0,0,sales,medium
5105,0.51,0.56,4,198,2,1,0,0,technical,medium
5106,0.96,0.7,2,273,3,0,0,0,sales,low
5107,0.85,0.85,4,247,6,0,1,0,technical,low
5108,0.52,0.39,6,246,4,0,0,0,sales,medium
5109,0.71,0.69,4,222,4,0,0,0,sales,medium
5110,0.66,0.83,4,234,4,0,0,0,sales,medium
5111,0.48,0.51,4,103,4,0,0,0,IT,low
5112,0.45,0.5,2,157,3,0,1,0,marketing,medium
5113,0.11,0.92,7,255,4,0,1,0,support,medium
5114,0.49,0.78,4,254,10,0,0,0,management,high
5115,0.57,0.46,3,207,3,0,0,0,product_mng,medium
5116,0.5,0.91,5,224,2,1,0,0,management,medium
5117,0.69,0.86,5,195,6,0,0,0,management,high
5118,0.5,0.95,5,137,3,0,0,0,sales,medium
5119,0.91,0.75,3,166,2,0,0,0,IT,low
5120,0.69,0.81,3,214,2,0,0,0,IT,low
5121,0.96,0.37,2,159,6,0,0,0,RandD,low
5122,0.38,0.49,2,145,3,0,1,0,IT,low
5123,0.48,0.63,5,129,5,0,0,0,technical,medium
